date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
27-Jun-14,MTMNM,Maug,SE-14-04-804,Caranx_melampygus,559,F,865.874,0.0346,7,28.07,25.82
27-Jun-14,MTMNM,Maug,SE-14-04-805,Caranx_melampygus,554,M,810.645,0.0347,8,28.05,25.83
27-Jun-14,MTMNM,Maug,SE-14-04-806,Caranx_melampygus,526,M,991.447,0.0414,13,28.07,25.84
28-Jun-14,MTMNM,Asuncion,SE-14-04-850,Caranx_melampygus,506,F,1068.369,0.0459,14,28.18,26.06
28-Jun-14,MTMNM,Asuncion,SE-14-04-852,Caranx_melampygus,474,F,598.602,0.0258,3,28.08,25.97
28-Jun-14,MTMNM,Asuncion,SE-14-04-853,Caranx_melampygus,427,F,969.093,0.039,15,28.19,26.09
28-Jun-14,MTMNM,Asuncion,SE-14-04-854,Caranx_melampygus,260,NA,271.555,0.0069,1,28.31,26.09
28-Jun-14,MTMNM,Asuncion,SE-14-04-855,Caranx_melampygus,292,F,472.152,0.0123,2,28.16,26.12
28-Jun-14,MTMNM,Asuncion,SE-14-04-892,Caranx_melampygus,333,F,600.162,0.0179,4,28.1,25.97
28-Jun-14,MTMNM,Asuncion,SE-14-04-893,Caranx_melampygus,436,M,958.574,0.0361,11,28.17,26.05
28-Jun-14,MTMNM,Asuncion,SE-14-04-894,Caranx_melampygus,468,F,848.12,0.0349,10,28.16,26.06
28-Jun-14,MTMNM,Asuncion,SE-14-04-895,Caranx_melampygus,460,F,1043.386,0.0354,13,28.17,26.06
28-Jun-14,MTMNM,Asuncion,SE-14-04-896,Caranx_melampygus,295,M,531.795,0.0117,2,28.16,26.12
28-Jun-14,MTMNM,Asuncion,SE-14-04-897,Caranx_melampygus,270,F,299.469,0.0087,1,28.31,26.09
29-Jun-14,MTMNM,Asuncion,SE-14-04-935,Caranx_melampygus,395,F,697.562,0.0215,7,28.19,26.05
29-Jun-14,MTMNM,Asuncion,SE-14-04-936,Caranx_melampygus,382,F,853.381,0.0284,9,28.17,26.05
29-Jun-14,MTMNM,Asuncion,SE-14-04-938,Caranx_melampygus,406,F,921.757,0.0314,10,28.16,26.06
29-Jun-14,MTMNM,Asuncion,SE-14-04-939,Caranx_melampygus,347,F,560.342,0.015,3,28.08,25.97
29-Jun-14,MTMNM,Asuncion,SE-14-04-940,Caranx_melampygus,305,M,481.432,0.0133,2,28.16,26.12
29-Jun-14,MTMNM,Asuncion,SE-14-04-941,Caranx_melampygus,443,F,979.613,0.0343,12,28.15,26.04
29-Jun-14,MTMNM,Asuncion,SE-14-04-942,Caranx_melampygus,487,M,900.06,0.0365,11,28.17,26.05
29-Jun-14,MTMNM,Asuncion,SE-14-04-943,Caranx_melampygus,412,F,902.691,0.0324,8,28.17,26.06
29-Jun-14,MTMNM,Asuncion,SE-14-04-944,Caranx_melampygus,265,F,457.484,NA,2,28.16,26.12
29-Jun-14,MTMNM,Asuncion,SE-14-04-945,Caranx_melampygus,585,F,922.414,0.0433,10,28.16,26.06
17-05-17,Palau,NA,CM003,Caranx_melampygus,402,F,881.904,0.0218,5,29.17,28.42
17-05-17,Palau,NA,CM004,Caranx_melampygus,453,F,760.133,0.0270,4,29.15,28.38
02-06-17,Palau,NA,CM006,Caranx_melampygus,379,M,725.605,0.0201,4,29.15,28.38
11-06-17,Palau,NA,CM007,Caranx_melampygus,489,M,1016.826,0.0358,7,29.16,28.47
11-06-17,Palau,NA,CM008,Caranx_melampygus,450,F,1144.679,0.0403,7,29.16,28.47
11-06-17,Palau,NA,CM009,Caranx_melampygus,359,M,795.326,0.0202,5,29.17,28.42
13-08-17,Palau,NA,CM011,Caranx_melampygus,408,F,826.416,0.0238,4,29.15,28.38
NA,Palau,NA,CM012,Caranx_melampygus,NA,NA,653.539,0.0182,3,29.19,28.37
16-09-17,Palau,NA,CM013,Caranx_melampygus,354,M,584.838,0.0158,5,29.17,28.42
05-10-17,Palau,NA,CM015,Caranx_melampygus,435,M,887.88,0.0293,5,29.17,28.42
05-10-17,Palau,NA,CM016,Caranx_melampygus,402,M,816.393,0.0240,5,29.17,28.42
05-10-17,Palau,NA,CM017,Caranx_melampygus,455,M,744.01,0.0308,6,29.16,28.42
05-10-17,Palau,NA,CM019,Caranx_melampygus,514,M,1146.147,0.0480,10,29.18,28.49
05-10-17,Palau,NA,CM021,Caranx_melampygus,460,M,827.447,0.0261,5,29.17,28.42
16-10-17,Palau,NA,CM022,Caranx_melampygus,367,M,690.213,0.0181,3,29.19,28.37
16-10-17,Palau,NA,CM023,Caranx_melampygus,455,F,977.814,0.0334,8,29.18,28.43
16-10-17,Palau,NA,CM024,Caranx_melampygus,418,F,944.109,0.0287,8,29.18,28.43
16-10-17,Palau,NA,CM026,Caranx_melampygus,443,F,887.652,0.0360,8,29.18,28.43
16-10-17,Palau,NA,CM027,Caranx_melampygus,511,M,1030.762,0.0358,8,29.18,28.43
16-10-17,Palau,NA,CM028,Caranx_melampygus,350,F,603.163,0.0124,2,29.37,28.46
16-10-17,Palau,NA,CM029,Caranx_melampygus,405,M,781.749,0.0226,6,29.16,28.42
16-10-17,Palau,NA,CM031,Caranx_melampygus,509,M,739.812,0.0259,6,29.16,28.42
16-10-17,Palau,NA,CM032,Caranx_melampygus,522,M,876.869,0.0281,7,29.16,28.47
16-10-17,Palau,NA,CM033,Caranx_melampygus,354,F,715.635,0.0199,4,29.15,28.38
16-10-17,Palau,NA,CM034,Caranx_melampygus,412,M,735.802,0.0270,5,29.17,28.42
16-10-17,Palau,NA,CM035,Caranx_melampygus,529,M,815.06,0.0292,6,29.16,28.42
16-10-17,Palau,NA,CM036,Caranx_melampygus,448,M,882.738,0.0207,5,29.17,28.42
16-10-17,Palau,NA,CM037,Caranx_melampygus,388,M,640.708,0.0180,3,29.19,28.37
16-10-17,Palau,NA,CM038,Caranx_melampygus,430,M,724.143,0.0241,4,29.15,28.38
16-10-17,Palau,NA,CM039,Caranx_melampygus,348,M,633.328,0.0179,3,29.19,28.37
16-10-17,Palau,NA,CM040,Caranx_melampygus,392,M,801.169,0.0285,5,29.17,28.42
16-10-17,Palau,NA,CM041,Caranx_melampygus,375,M,687.327,0.0203,4,29.15,28.38
16-10-17,Palau,NA,CM042,Caranx_melampygus,355,F,517.175,0.0161,2,29.37,28.46
16-10-17,Palau,NA,CM043,Caranx_melampygus,338,M,564.464,0.0147,2,29.37,28.46
25-10-17,Palau,NA,CM045,Caranx_melampygus,326,M,851.335,0.0191,4,29.15,28.38
25-10-17,Palau,NA,CM046,Caranx_melampygus,326,F,613.862,0.0167,3,29.19,28.37
25-10-17,Palau,NA,CM048,Caranx_melampygus,380,M,541.018,0.0178,3,29.19,28.37
25-10-17,Palau,NA,CM049,Caranx_melampygus,369,M,672.581,0.0204,3,29.19,28.37
25-10-17,Palau,NA,CM050,Caranx_melampygus,354,M,713.102,0.0180,3,29.19,28.37
25-10-17,Palau,NA,CM052,Caranx_melampygus,285,F,454.195,0.0095,2,29.37,28.46
25-10-17,Palau,NA,CM054,Caranx_melampygus,288,M,316.21,0.0106,1,29.36,28.81
25-10-17,Palau,NA,CM058,Caranx_melampygus,300,M,325.736,0.0099,1,29.36,28.81
25-10-17,Palau,NA,CM059,Caranx_melampygus,317,F,445.118,0.0117,2,29.37,28.46
25-10-17,Palau,NA,CM060,Caranx_melampygus,318,F,459.214,0.0098,2,29.37,28.46
25-10-17,Palau,NA,CM062,Caranx_melampygus,302,F,485.514,0.0118,2,29.37,28.46
25-10-17,Palau,NA,CM063,Caranx_melampygus,322,M,752.661,0.0383,6,29.16,28.42
25-10-17,Palau,NA,CM064,Caranx_melampygus,387,M,401.713,0.0119,2,29.37,28.46
25-10-17,Palau,NA,CM065,Caranx_melampygus,347,M,720.037,0.0245,6,29.16,28.42
25-10-17,Palau,NA,CM067,Caranx_melampygus,292,M,489.111,0.0121,2,29.37,28.46
25-10-17,Palau,NA,CM069,Caranx_melampygus,379,F,675.179,0.0172,3,29.19,28.37
25-10-17,Palau,NA,CM070,Caranx_melampygus,468,M,796.49,0.0273,5,29.17,28.42
25-10-17,Palau,NA,CM071,Caranx_melampygus,436,F,721.956,0.0215,5,29.17,28.42
25-10-17,Palau,NA,CM072,Caranx_melampygus,500,F,855.447,0.0354,7,29.16,28.47
25-10-17,Palau,NA,CM073,Caranx_melampygus,406,F,785.675,0.0217,5,29.17,28.42
25-10-17,Palau,NA,CM074,Caranx_melampygus,481,F,720.478,0.0170,4,29.15,28.38
25-10-17,Palau,NA,CM075,Caranx_melampygus,440,M,906.118,0.0287,7,29.16,28.47
25-10-17,Palau,NA,CM079,Caranx_melampygus,478,M,660.778,0.0311,5,29.17,28.42
15-11-17,Palau,NA,CM086,Caranx_melampygus,428,F,837.167,0.0260,5,29.17,28.42
04-12-17,Palau,NA,CM089,Caranx_melampygus,410,M,791.898,0.0258,5,29.17,28.42
04-01-18,Palau,NA,CM091,Caranx_melampygus,310,F,701.627,0.0169,3,29.33,28.6
25-02-18,Palau,NA,CM094,Caranx_melampygus,312,F,518.326,0.0124,2,29.31,28.85
25-02-18,Palau,NA,CM095,Caranx_melampygus,300,F,500.551,0.0111,2,29.31,28.85
17-09-18,Palau,NA,CM100,Caranx_melampygus,338,M,471.741,0.0130,2,29.31,28.85
18-09-18,Palau,NA,CM101,Caranx_melampygus,323,M,521.399,0.0117,2,29.31,28.85
30-05-19,Palau,NA,CM123,Caranx_melampygus,235,M,366.349,0.0064,1,28.88,27.77
30-05-19,Palau,NA,CM124,Caranx_melampygus,300,M,381.57,0.0100,1,28.88,27.77
13-06-19,Palau,NA,CM125,Caranx_melampygus,652,M,1280.844,0.0564,11,29.15,28.44
08-07-19,Palau,NA,CM126,Caranx_melampygus,400,M,590.386,0.0194,3,29.16,28.49
08-07-19,Palau,NA,CM127,Caranx_melampygus,393,M,498.135,0.0208,3,29.16,28.49
10-07-19,Palau,NA,CM128,Caranx_melampygus,398,F,636.922,NA,4,29.22,28.39
25-07-19,Palau,NA,CM129,Caranx_melampygus,315,M,524.544,0.0099,2,29.07,28.33
25-07-19,Palau,NA,CM130,Caranx_melampygus,327,M,485.122,0.0126,2,29.07,28.33
25-07-19,Palau,NA,CM131,Caranx_melampygus,340,F,560.48,0.0152,3,29.16,28.49
25-07-19,Palau,NA,CM132,Caranx_melampygus,343,M,559.56,0.0140,2,29.07,28.33
25-07-19,Palau,NA,CM133,Caranx_melampygus,389,M,865.424,0.0270,6,29.12,28.36
29-04-22,Guam,NA,CMGU001,Caranx_melampygus,354,NA,557.15,0.0161,3,28.96,27.8
09-05-22,Guam,NA,CMGU002,Caranx_melampygus,511,F,743.128,0.0295,6,28.88,27.62
16-05-22,Guam,NA,CMGU005,Caranx_melampygus,423,M,582.797,0.0208,4,28.92,27.65
16-05-22,Guam,NA,CMGU006,Caranx_melampygus,265,NA,394.215,0.0101,2,28.87,27.72
16-05-22,Guam,NA,CMGU007,Caranx_melampygus,260,M,373.681,0.0084,2,28.87,27.72
02-06-22,Guam,NA,CMGU008,Caranx_melampygus,485,F,758.11,0.0336,7,28.9,27.63
04-06-22,Guam,NA,CMGU009,Caranx_melampygus,304,F,500.391,0.0125,2,28.87,27.72
13-06-22,Guam,NA,CMGU010,Caranx_melampygus,420,F,669.805,0.022,4,28.92,27.65
13-06-22,Guam,NA,CMGU011,Caranx_melampygus,297,F,410.966,0.011,2,28.87,27.72
14-06-22,Guam,NA,CMGU013,Caranx_melampygus,639,M,1222.003,0.0574,12,28.91,27.71
14-06-22,Guam,NA,CMGU014,Caranx_melampygus,224,F,377.871,0.0073,1,28.86,27.43
20-06-22,Guam,NA,CMGU015,Caranx_melampygus,680,F,875.493,0.0429,9,28.92,27.72
29-06-22,Guam,NA,CMGU016,Caranx_melampygus,365,M,530.53,0.0177,3,28.96,27.8
08-07-22,Guam,NA,CMGU017,Caranx_melampygus,496,M,700.272,0.0279,4,28.92,27.65
08-07-22,Guam,NA,CMGU018,Caranx_melampygus,302,M,459.217,0.0118,2,28.87,27.72
07-07-22,Guam,NA,CMGU019,Caranx_melampygus,336,NA,525.275,0.0152,2,28.87,27.72
23-08-22,Guam,NA,CMGU020,Caranx_melampygus,536,F,932.522,0.034,7,28.9,27.63
